4652	70137
4652	6877
4652	7255
4652	18111
4652	85897
4652	28503
4652	7005
4652	11892
4652	56710
4652	8371
4652	12036
4652	11796
4652	29619
4652	12665
4652	6882
4652	7328
4652	95026
4652	11421
4652	35170
4652	69994
204394	6845
204394	15217
204394	10359
204394	110014
150232	78106
150232	58710
150232	26099
150232	9828
150232	16029
150232	110867
60367	13363
60367	105851
60367	52137
60367	117802
60367	7699
60367	103896
60367	12638
60367	17885
60367	10033
60367	111410
60367	24709
60367	83519
60367	46246
60367	16322
60367	13292
60367	29709
60367	38244
60367	58520
60367	98794
60367	9609
60367	87138
60367	21722
60367	20275
60367	99377
152716	20912
152716	69175
152716	7734
152716	8772
152716	49713
152716	85154
152716	25883
152716	116367
152716	8365
152716	11591
152716	21897
152716	7330
152716	52480
152716	7005
14504	31000
14504	16909
14504	41280
14504	108507
23257	17346
23257	29197
23257	33077
23257	31412
23257	14105
23257	27290
23257	17808
23257	22782
23257	26240
23257	22013
23257	65434
23257	108857
23257	44562
23257	11138
23257	39016
23257	99722
23257	55603
23257	9907
23257	59144
23257	15950
23257	44586
23257	14669
23257	72109
23257	10867
23257	101488
23257	13880
23257	12708
32264	67743
32264	97248
32264	23650
32264	25890
32264	67513
32264	10129
32264	96750
32264	7775
32264	93063
32264	11246
32264	21698
32264	27457
32264	6363
32264	18961
32264	21288
32264	54708
32264	61271
32264	67988
32264	97348
32264	21503
32264	8512
32264	117799
32264	25047
32264	6536
32264	43032
30154	62202
30154	109700
30154	117138
30154	6536
30154	67696
30154	31686
30154	118494
30154	7528
30154	16029
30154	120628
30154	6672
30154	8622
30154	11643
8423	37193
8423	12012
8423	9893
65013	39009
65013	111151
65013	13127
65013	85955
65013	69175
65013	35138
65013	80902
65013	80376
65013	34076
65013	8622
65013	22190
65013	6537
22924	8265
22924	12722
22924	22777
22924	6536
22924	39538
22924	11416
22924	7734
22924	49330
22924	7810
22924	19355
22924	6772
22924	19627
22924	39214
22924	96600
22924	32391
22924	48155
152565	76582
152565	7328
152565	76151
152565	123220
152565	54242
25528	12700
25528	109444
25528	90506
25528	33746
25528	63052
