40963	14535
40963	44009
40963	15561
40963	5266
40963	1853
40963	6262
40963	47028
40963	54986
40963	5731
40963	8121
40963	28250
40963	56646
40963	48236
40963	8489
40963	21106
40963	58165
40963	4311
40963	4274
40963	46468
40963	54795
40963	2601
40963	26966
40963	37497
40963	323
40963	54283
40963	28360
40963	2215
40963	1406
40963	2859
40963	30197
40963	57968
40963	835
40963	1378
40963	3336
40963	21867
40963	20999
40963	8888
40963	3026
40963	52
40963	6500
40963	8031
40963	16552
40963	56374
40963	44520
40963	47357
40963	27401
40963	47990
40963	5049
40963	21889
40963	50916
40965	9987
40965	34479
40965	1189
40965	6232
40965	8068
40965	7851
40965	2096
40965	8743
40965	46939
40965	8598
40965	40065
40965	5263
40965	38654
40965	211
40965	22429
40965	56365
40965	36000
40965	22928
40965	28764
40965	57645
40965	21915
40965	42730
40965	37519
40965	6670
40965	11448
40965	35983
40965	37886
40965	31725
40965	58416
40965	2836
40965	35169
40965	2935
40965	22261
40965	23190
40965	19906
40965	27234
40965	2452
40965	21011
40965	29001
40965	34695
40965	49643
40965	33095
40965	29076
40965	12843
40965	60167
40965	45594
40965	45537
40965	46987
40965	14772
40965	59062
155655	18335
155655	26776
155655	908
155655	54858
155655	50429
155655	52744
155655	11765
155655	27551
155655	12495
155655	9981
155655	14694
155655	56926
155655	11882
155655	9668
155655	37600
155655	48918
155655	13182
155655	1195
155655	1978
155655	21470
155655	323
155655	1082
155655	38162
155655	23069
155655	15638
155655	51831
155655	39365
155655	10128
155655	1838
155655	6818
155655	48073
155655	3771
155655	29397
155655	57746
155655	3496
155655	1911
155655	20639
155655	59405
155655	2197
155655	50003
155655	25437
155655	54643
155655	86
155655	56113
155655	7379
155655	41031
155655	44615
155655	43717
155655	4549
155655	47181
8	32311
8	8395
8	55667
8	9976
8	36796
8	3218
8	34233
8	12121
8	51571
8	2951
8	1423
8	13815
8	8921
8	3832
8	45377
8	33578
8	21524
8	38692
8	12966
8	60924
8	50828
8	54121
8	5566
8	26788
8	9644
8	1863
8	3528
8	33184
8	12452
8	23465
8	43054
8	26698
8	32535
8	56810
8	48598
8	43563
8	4454
8	43718
8	3231
8	2167
8	1655
8	3239
8	2920
8	1920
8	36092
8	47606
8	14342
8	51556
8	3595
8	1165
90121	51837
90121	29855
90121	1508
90121	4803
90121	932
90121	60651
90121	19009
90121	48750
90121	7048
90121	35666
90121	5828
90121	43344
90121	722
90121	42053
90121	57077
90121	46401
90121	20456
90121	51899
90121	16067
90121	36408
90121	2808
90121	2950
90121	48227
90121	347
90121	19269
90121	54670
90121	3239
90121	49160
90121	42497
90121	33270
90121	16511
90121	59434
90121	1249
90121	39928
90121	10289
90121	18040
90121	958
90121	59638
90121	312
90121	24650
90121	27002
90121	3072
90121	8101
90121	49649
90121	40212
90121	7987
90121	12178
90121	17734
90121	40978
90121	42707
49163	58654
49163	59013
49163	38248
49163	2931
49163	34852
49163	36622
49163	55358
49163	38106
49163	14393
49163	3401
49163	46595
49163	7529
49163	42616
49163	21410
49163	15264
49163	58904
49163	30970
49163	59334
49163	8534
49163	1900
49163	1483
49163	22062
49163	60857
49163	47625
49163	12572
49163	45765
49163	53831
49163	23373
49163	5658
49163	37890
49163	2157
49163	55516
49163	688
49163	32464
49163	45084
49163	37411
49163	32527
49163	48695
49163	41387
49163	43815
49163	5136
49163	2197
49163	45237
49163	11117
49163	37045
49163	24341
49163	50869
49163	51226
49163	58439
49163	7336
32781	49656
32781	40721
32781	17206
32781	43108
32781	10903
32781	44905
32781	54858
32781	28278
32781	7688
32781	2294
32781	7361
32781	54528
32781	60605
32781	58165
32781	1157
32781	49417
32781	41213
32781	1689
