2049	6463
2049	886
2049	6120
2049	1335
2049	1687
2049	2915
2049	1405
2049	3561
2049	3316
2049	4017
2049	5096
2049	4219
2049	3813
2049	1048
2049	839
2049	3434
2049	2213
2049	133
2049	614
2049	6479
2049	5619
2049	3930
2049	3532
2049	6626
2049	6293
2049	4963
2049	4288
2049	1703
2049	1278
2049	4296
2049	985
2049	5371
2049	6799
2049	2558
2049	3069
2049	5503
2049	3117
2049	6937
2049	7271
2049	1780
2049	1333
2049	131
2049	2730
2049	573
2049	1088
2049	321
2049	6466
2049	3554
2049	4528
2049	4843
49156	3927
49156	1576
49156	6094
49156	5548
49156	5643
49156	5992
49156	3217
49156	5185
49156	5322
49156	4042
49156	4461
49156	1751
49156	145
49156	5855
49156	6472
49156	219
49156	3463
49156	5644
49156	5435
49156	3070
49156	2284
49156	1190
49156	5635
49156	1236
49156	1415
49156	982
49156	3700
49156	6462
49156	2966
49156	710
49156	915
49156	1494
49156	3660
49156	3262
49156	2035
49156	1695
49156	2155
49156	1281
49156	7142
49156	6558
49156	1631
49156	3997
49156	2464
49156	7075
49156	6644
49156	4455
49156	3121
49156	5770
49156	5687
49156	343
47110	2019
47110	5954
47110	1236
47110	3254
47110	3229
47110	3345
47110	1069
47110	3717
47110	4402
47110	1114
47110	4192
47110	5559
47110	227
47110	7076
47110	5354
47110	1865
47110	7306
47110	5129
47110	4573
47110	222
47110	4278
47110	1391
47110	2032
47110	1136
47110	6111
47110	2352
47110	791
47110	4658
47110	6540
47110	3727
47110	6984
47110	2052
47110	74
47110	6473
47110	3221
47110	1735
47110	3495
47110	4300
47110	2766
47110	6715
47110	4360
47110	1678
47110	6097
47110	1932
47110	4750
47110	6681
47110	2641
47110	2502
47110	2101
47110	1234
122893	1590
122893	2608
122893	4326
122893	1331
122893	2878
122893	3668
122893	1578
122893	5766
122893	6856
122893	5712
122893	3261
122893	5441
122893	2678
122893	3716
122893	2072
122893	5423
122893	448
122893	2345
122893	2248
122893	6651
122893	4635
122893	4697
122893	5772
122893	5918
122893	3039
122893	6766
122893	952
122893	4623
122893	2932
122893	6108
122893	424
122893	35
122893	3882
122893	2200
122893	392
122893	4617
122893	6674
122893	172
122893	3516
122893	7093
122893	3510
122893	3710
122893	5409
122893	315
122893	2727
