129997	1883
23952	91
42886	4458
618	88
38153	3756
18549	3079
2428	1544
49578	149
130029	268
38179	4277
183404	1760
181698	15
17035	2815
136501	1378
64227	281
3564	151
18403	2923
629	585
43379	5168
70579	3394
41336	497
113171	522
116187	1102
49564	4015
515	61
17030	2800
9213	1350
38275	534
3138	859
182106	3771
106966	1344
45200	254
2049	14
154989	363
76748	62
41276	65
41342	471
129459	1782
38165	73
38176	1832
112768	4113
27229	2404
41270	974
38170	2642
12835	2111
42891	2952
67773	1023
41337	858
921	786
115006	30
38198	765
101529	865
42888	13
103658	3450
17193	915
38346	169
103549	2814
196221	885
120282	1869
106752	796
134472	960
134564	734
90879	182
137739	3209
70587	539
837	662
129973	6651
48710	5330
104355	1559
14155	90
149660	3116
4174	1844
1346	114
142994	4578
41314	2207
28052	1455
41332	410
12693	1129
188961	1217
3328	1784
91003	235
22201	385
101708	2170
38158	1616
95859	205
114901	5307
49573	1046
115630	207
106751	5969
178817	5312
113434	254
49550	2080
155846	2060
5316	6
35233	3603
48545	2290
37514	1812
156864	6807
620	87
40135	1422
38151	3718
56723	3320
128434	2122
970	946
134504	2720
130010	4385
47110	160
49574	1115
134490	497
183561	1445
916	698
33480	87
37624	2837
82072	62
130061	865
130074	3078
17811	2889
23558	225
21714	2133
112722	161
182115	254
173353	1778
77390	14
59722	1321
113436	3258
113063	2774
112224	62
25511	1336
134465	6892
38285	4402
168036	321
80654	1539
41286	3324
129974	953
38172	1158
127868	2894
3003	1748
41324	449
183566	21
136147	62
121547	299
140318	7049
183573	697
134506	3155
49560	3096
156577	5652
115639	19
1984	73
143006	6880
38326	1780
166648	1620
70591	2822
183418	1103
40814	15
38150	34
129985	473
41267	734
52890	380
40420	4561
134545	86
38178	2851
41289	1778
17928	281
7200	1588
38157	3322
42621	4948
156861	675
29210	2666
619	146
41317	144
77389	49
2838	1732
38156	1046
41274	30
156313	964
67781	4654
103169	3517
113433	21
181640	7208
70581	791
129991	816
5990	2004
59721	696
151718	529
61414	4638
112879	62
47090	4594
121787	497
77400	5267
29459	3466
28974	1776
41273	1126
38169	91
112236	5999
130049	1272
42893	145
34703	3066
38162	3830
142731	5351
104222	1538
140823	4804
41293	30
40831	73
121571	228
67956	62
41279	2107
41323	4704
134026	1288
194382	3286
115005	1255
42878	21
40338	538
17531	543
125482	160
42613	4854
88999	776
129515	73
38353	68
38147	67
42872	1130
23434	3373
32609	2169
21640	3274
182134	1629
129963	2178
145619	1048
41280	1308
67079	1244
5992	66
130183	5891
130073	91
130001	842
94049	2113
142991	3935
69911	5650
177573	7153
30994	403
38191	30
134481	842
43652	678
134523	174
17908	812
23961	13
156865	185
29178	816
5780	1948
183554	13
114818	3339
97659	5807
185673	13
67032	3860
186588	2723
143014	3574
172256	1126
114904	1350
81029	2054
73960	152
113411	2730
121570	1619
134494	503
113705	6451
194387	1780
130157	4421
45495	1557
11418	1789
130221	3603
41307	4747
168037	62
130064	6780
41326	1092
42898	473
104209	1377
130052	1839
87359	2391
136118	858
38148	3683
43374	1619
31239	19
133988	5224
129999	2044
129968	4493
42446	1386
23793	1744
20070	559
18896	748
106967	2537
23958	254
36369	3334
134577	73
71785	4617
182107	3792
21094	756
121546	3394
130072	306
37686	932
38155	3801
4362	672
71319	1445
44173	672
49514	3491
101532	5427
49581	1449
103851	65
40451	13
42892	321
5510	1180
42565	21
61439	5595
76602	5704
77396	4073
169966	2200
9202	34
85531	3403
42889	90
61932	1121
34687	61
175	19
130148	30
125819	1400
41285	958
159767	4637
116936	6489
181639	6518
21945	30
103545	786
183569	6654
112793	152
48542	152
151217	965
129970	90
104213	344
38878	4533
70592	1930
3416	1787
104239	759
129979	2827
41310	1582
195450	914
112806	294
74583	2
10990	726
38205	65
16995	2706
104210	1405
129758	2330
42732	421
133327	4547
163203	6657
183557	299
28888	3436
157740	449
60240	3230
38195	4293
49229	1606
44958	233
142982	2424
130051	908
113064	63
136499	3475
70590	1882
136148	380
123166	6572
49575	839
73561	5217
104208	1757
124	4
76732	996
145620	762
114472	13
196414	6798
178714	174
16127	816
42610	2271
161065	205
15991	13
136120	1350
183576	3818
143015	174
174951	3948
42618	4070
10098	363
49566	3403
21215	2105
137753	67
37075	1522
103664	784
149658	1408
39365	160
133478	150
58658	1259
78319	4650
44136	3792
10991	1143
33424	1436
11916	2394
41331	1407
130050	19
18550	3116
29023	13
130046	6779
133385	67
108286	62
3113	1
11101	2389
134543	343
114906	5263
49994	747
101033	449
31323	1562
23274	3339
5351	1941
38164	858
121567	1929
8464	1443
5322	1422
134482	1208
134477	1207
113413	424
47024	62
142808	7077
173351	1217
4467	1933
81030	1221
4352	1477
182133	885
136968	4638
129451	161
40813	254
129967	153
81045	259
134544	5948
100843	117
175990	2867
136945	285
22364	1061
50197	5491
44174	1676
81120	91
169172	6431
27707	6
180062	1929
58163	3104
142807	915
27051	3404
104242	1406
82808	205
