34027	8208
124862	17713
35141	18768
59030	9458
22	8153
842	9934
457	8009
38250	18536
2080	9354
111	8578
2028	13208
28144	7588
4398	14785
184471	14692
13772	8390
34287	13196
157169	19402
31292	7685
4595	12623
1301	7393
155016	7341
7990	16292
4902	7726
24645	16452
6156	7413
28817	7337
59981	8167
52272	7393
37504	7487
4517	7325
4838	8371
4907	7443
49810	9199
8821	13395
1014	11128
28770	8632
2242	8285
8666	15207
79013	7798
57151	7341
1711	9310
59178	9173
38706	7445
49379	19191
116480	15612
34131	9278
38006	8664
2745	8967
3399	8514
77678	15662
7429	7681
34610	8219
33068	8124
1263	7339
14921	8287
931	10968
88366	7564
23665	14875
74171	17023
11783	8473
887	10957
9629	7321
64921	9936
60053	14694
9024	7318
11063	7607
123377	11001
39605	13572
3401	12438
4952	9119
3480	8165
67078	9965
1684	8023
123376	11011
5862	11332
159558	9025
3698	14562
79219	9902
19755	9923
48138	8363
4604	7480
71244	13319
24966	8439
4913	12452
7229	8910
153362	7952
4985	11879
3236	7423
108645	7310
120930	8797
76206	8433
34674	7391
73504	7426
34893	9154
4072	14679
26750	16801
1274	11761
7334	8383
126613	7311
11626	16664
4955	8259
4991	13779
33928	8348
36681	7393
49386	12719
15474	9813
39399	9830
65946	14178
14939	12628
2798	10964
3372	8467
4752	15081
2366	12311
83362	19939
87518	13801
2587	13568
24684	17626
5890	8620
18406	12102
85818	8268
27024	11261
1255	8983
47782	11429
18974	14941
194547	18323
68424	7393
539	9265
4653	8259
38992	9629
15207	8041
95307	11379
3132	9081
41422	10938
682	9802
126029	11725
31990	7387
34311	7315
19675	17447
48290	16312
49138	14827
41235	12420
24794	8577
28423	13816
4920	12457
126570	9458
49911	9953
71326	18454
18669	8593
5343	7889
160201	9629
2822	8199
2810	13802
70003	9629
36336	9321
527	7393
2882	8600
2500	13548
145767	7393
119034	8040
36580	12075
104000	14687
86361	15827
48123	15855
29720	7806
36273	7312
27720	13478
39785	8538
4161	14699
29353	17125
83007	7435
178164	8267
40	8252
3711	14603
4359	11646
7296	11645
1174	7418
74228	9500
10200	14641
64625	8551
5781	7393
32280	8842
3400	8212
1236	11623
8317	15215
75220	7798
776	8034
43685	7420
109639	11142
11321	16584
106479	8165
33590	17671
39961	15662
81308	17854
8957	8934
119785	11092
8266	16304
128116	14098
4978	9922
42742	12223
32303	7341
44521	7341
4944	8541
13309	7371
122632	9114
71934	8882
26352	15365
2081	9173
111567	11705
33704	7481
92688	7393
124992	14525
95413	8293
131832	8379
125327	11786
31112	8178
1546	12304
64208	8306
15593	8571
2082	7844
5018	14357
11718	7318
71143	12962
134431	16400
56568	8223
47988	11825
91182	15738
24941	7393
6389	8077
3440	10267
8782	8579
31994	14458
41620	14496
25965	7333
29046	7315
18351	15855
118828	19512
1945	7371
658	7349
71356	13910
12788	7350
3870	7326
36004	9717
23557	8309
33934	14045
44088	7310
39727	9238
41522	8260
143313	14705
120961	7326
332	8493
27135	7353
9237	13408
157146	13353
1940	7798
39532	8236
127118	8061
25853	8286
4833	14653
181688	16889
44054	7426
178801	15371
122468	9619
77530	14178
12624	16529
71322	7391
71182	14960
10368	13482
4771	7315
126272	8835
34216	8238
95278	8172
74614	11623
29358	9360
49769	12113
36970	7326
26267	9211
22723	7310
41354	16148
868	10885
4929	12116
44	7311
32663	8799
33081	18531
33757	15831
39701	8262
2197	8964
2514	8572
5017	15891
4559	8223
154088	7310
19179	9392
4792	7310
66970	13182
141950	14568
18584	11632
9179	9588
23681	7480
63777	13395
34193	10422
39675	14092
51899	11379
510	9149
41438	12163
143566	7553
49752	8526
3242	7339
4848	8006
5001	7315
4890	8259
378	7391
34719	10958
49395	13946
25473	8639
125328	13060
121693	13513
65822	14864
168573	8635
36350	7645
79128	7487
176146	12464
34103	14470
55706	7987
4320	8355
30294	15709
32768	11407
68585	19064
10441	12057
64483	9212
1214	11613
1362	12026
168962	7320
32919	7326
119206	7554
29976	7889
41581	7393
12604	8775
3003	8378
151696	8911
4390	9370
12825	7511
4912	8496
120980	8526
72087	8223
39405	7685
6424	8183
71127	13431
35	8204
48555	8800
85341	9244
165223	9867
7917	16285
14851	16923
4943	13313
137667	12401
2947	8434
122747	7339
127789	7422
32434	8930
243	8804
74257	8664
32108	10519
607	7945
124863	11908
2806	8133
78480	8243
112185	18869
180996	10991
33789	9673
32349	8328
188847	7391
45030	10864
34846	9211
39968	11653
49988	19427
2972	9775
128772	8100
159748	9155
37173	7406
596	7311
33428	17001
64630	8627
76252	13596
5402	15958
73013	7788
16083	10430
158679	12434
48894	8309
70963	8277
30878	18302
188836	8922
3165	14121
145564	10133
19701	9009
32444	9195
578	9629
116040	8742
4260	14725
1786	12591
192162	7695
35659	15472
96940	7377
122926	8186
119853	7393
61954	13402
71192	8726
125329	8446
119198	7456
6762	13632
54324	19511
78680	14586
6547	7310
120679	16152
1500	7787
93475	18047
11628	12769
33370	9854
158	8648
97778	16230
48493	8859
1088	9652
158666	8261
16649	15359
2859	10400
153809	8922
155021	8526
22561	8038
56768	14659
36354	8468
163329	10284
32548	10383
41612	7393
30656	8164
34082	7310
39482	7451
121061	10192
2225	13409
83777	8446
45361	7350
3422	14324
126561	19599
24952	7994
3138	8081
79134	15958
67671	8067
3555	14220
71904	9054
52949	8348
92191	8432
11574	8526
2846	11036
226	8766
70538	17865
34044	18644
49389	19327
3447	14333
8922	8346
102223	8518
3145	10828
57142	18411
51352	13974
71266	9278
128574	16005
1567	7310
22790	14189
74231	8251
27825	14596
150222	7320
9861	8247
66303	13328
5355	7312
4308	7429
62654	8526
126218	9316
29344	8510
991	8892
128457	15213
25497	11026
125741	7310
5770	7735
151229	8635
20573	14061
36998	7429
32660	7787
590	9657
18303	7971
93973	9577
32487	7326
154182	8348
6033	7961
10433	8462
77969	8242
61908	15710
4631	11699
84422	17817
16390	9628
2603	8371
29669	9416
957	8422
2357	13489
125637	7341
106781	16840
32900	7353
139842	20713
56088	9257
24352	8098
1099	10400
50292	17514
9221	8170
75787	18088
32038	8278
15915	7393
126944	8526
189147	12393
419	7961
2245	13435
105847	7390
2542	8910
53706	7350
193806	8285
74027	14316
49387	12563
11556	11173
74145	8179
35105	16467
100566	8268
47233	8600
44615	12414
37110	17817
10980	15726
188619	7359
2065	7375
7202	8484
71992	8223
70989	12167
159663	7773
106239	8965
114477	8226
4363	7426
114253	8559
12020	13299
242	8034
12876	8579
114808	10612
55317	7310
33019	18522
14523	9928
19647	8287
70656	8527
113993	8093
2612	13571
53167	8577
114538	9698
179232	8763
15	7343
35955	7319
7074	16171
33841	11786
57145	7853
132614	9222
20091	17474
19126	11037
127538	9178
11745	7498
31519	18357
39671	8006
34478	8039
155307	8215
78922	7480
58780	8327
492	7920
72976	19848
12882	8525
1956	8292
11897	8061
32419	11664
1810	8378
9446	7393
24345	13017
41443	7341
4679	8653
71	7374
1999	7311
11403	14433
8343	16311
24673	11636
114899	16414
3005	7410
531	9225
80232	19023
3999	14670
116993	15435
61455	19615
34911	8236
13679	8279
53720	8171
33269	8527
4435	8653
32974	18508
556	7353
22748	7423
86994	7333
20356	13006
9009	9453
10855	7426
120034	18791
29002	16086
5131	8938
75277	7650
4082	14682
32930	9725
18341	7320
56481	19566
74222	8993
109641	7359
23017	9837
74638	8312
4972	8030
20332	7559
150901	8348
36356	8588
2105	8526
30970	7315
14869	12112
46402	13831
4982	7310
1537	9997
7840	14313
92719	8550
90883	10114
125533	7827
1973	13197
49154	8128
158110	10062
7602	13735
76360	19035
33823	7757
34648	8800
103772	13511
25348	8462
24639	9614
85584	12467
69774	9263
68107	12423
51898	8839
66991	8610
3046	8350
34861	9191
73653	16428
95461	9299
1479	12094
74217	10764
124426	7310
78985	9705
71133	8726
4584	14956
39839	8799
186534	11540
148896	16681
32683	8150
9158	8664
5064	14266
162278	11667
28228	9269
68865	14923
32408	8933
30326	8817
1763	7318
79131	8870
24131	16109
121856	8520
192832	13192
6062	14470
29709	15664
129016	8775
4930	12980
26762	7718
55585	14232
39972	8146
24949	8428
2914	8632
3123	8572
132862	13629
30587	14233
44355	8526
28602	7341
165226	14028
33222	7342
29642	8182
11206	13722
127069	7865
18871	16582
84210	8496
513	8473
1587	7391
70836	8182
3760	7327
9204	8259
14155	14672
69467	8292
39672	11092
6798	11762
53733	14406
3379	8489
100279	17892
29153	8132
37402	18891
33392	8526
23799	14662
16328	8635
2629	8446
11577	7391
102848	12250
46340	16421
8761	9215
11608	8516
25837	13532
180473	7798
162225	13139
4703	7426
151517	8329
154274	12909
23112	7393
1527	12184
41038	12909
153607	14679
82939	7341
533	9260
162533	17839
114636	11849
19723	17455
128341	14946
285	8813
18367	7816
119048	13586
7673	8251
26872	8223
189269	12447
34157	7319
10652	8526
24963	17741
15254	12920
55635	11623
19696	8872
4996	7787
67640	9444
19228	8609
3121	7426
156035	8372
6155	11029
65933	10138
124	8150
33403	13365
77924	7426
109821	11272
7207	16184
35212	14239
70114	10713
45165	13847
19936	8327
28355	8098
138697	8145
158652	7393
41624	12341
27543	8243
44041	9369
91326	9442
122586	18090
67324	16767
28372	12400
184788	14193
142922	9813
166882	8061
3885	7643
126641	8396
23510	9278
76976	13632
4396	7961
155779	11861
6168	8286
25185	17784
22272	13828
105935	8596
196366	8268
28496	13566
12332	13999
158635	15466
70791	14094
61428	7326
4378	8172
36365	11189
21619	8378
40422	16266
704	9820
34380	7339
88599	20084
124762	13828
129169	7326
23426	13201
494	7887
106691	12438
118386	11362
1759	7426
35354	11551
10370	9180
1134	8597
5117	13560
152354	8446
5808	7341
190023	8709
19570	12375
29886	7721
36275	10376
59179	11154
79029	8173
29400	7965
113562	7310
48869	8933
4358	7383
102261	7426
126980	12707
69457	16065
21598	9629
27846	7719
142545	8586
28348	8285
81702	12152
42517	13702
109585	20030
34848	8632
49403	8208
66746	7353
1889	8738
9148	7357
7286	9006
1409	12035
121485	7315
6026	10965
4928	7393
33021	8613
3675	8223
10378	9732
34387	12824
39967	15823
32628	8526
55617	7356
2659	13596
120507	8696
34071	7320
114288	10921
40258	7333
24980	17767
31490	11905
104357	17973
193446	8247
85992	16489
125536	7368
66560	7588
84875	19158
49388	9922
76031	14022
4922	13935
18055	17329
24953	8644
66715	16109
106867	7891
18790	11685
62761	8184
33872	7310
21563	9078
4370	8309
11351	15267
70010	7819
10492	8380
14877	7315
169766	8635
32777	15153
32700	14801
21176	13029
12333	8378
22006	13829
118387	14433
46147	8884
121453	12432
117018	8056
3279	14182
16581	8186
19882	17466
10249	8292
147910	17368
18087	7315
13008	16788
49399	12020
35126	7911
106780	15791
974	8281
71132	16086
90716	7315
97654	10002
9631	8152
37082	17715
103242	8656
24667	8899
156605	9843
122412	14448
49390	8880
36651	9922
13622	7374
66619	8934
10139	7349
48788	8297
29284	18053
123754	12457
85621	15591
48548	13751
44189	12075
35288	9702
39473	10912
29134	7319
26687	14334
52977	8234
10286	7319
133446	7537
52	8259
113502	7393
124363	8329
130135	8489
117771	10070
37694	8259
4397	7310
121315	8371
2805	10148
18941	7315
125652	8315
128746	14415
4196	7728
16182	12524
137243	13297
6319	7405
145053	8758
37371	15853
101061	8173
31486	17866
119630	8234
56295	12915
133114	10956
67818	10355
8703	7658
69437	9191
120636	13689
1327	11957
2591	8234
145566	18366
142913	11972
9867	8576
33423	10613
5791	7787
123048	7393
118016	7339
36188	8670
14260	8704
4937	14238
79142	7423
73062	10547
11322	8270
29354	8800
22566	8835
55316	11533
44716	8312
7661	7310
31398	15891
83765	8285
114507	7321
85	7315
17791	16129
821	8446
155120	7742
113087	8199
94663	8377
3522	13740
32518	7315
24957	9251
3054	8294
32588	14491
180818	8934
39167	14606
